PlayerID,Occupation,Name,MatchedSocCode,MatchedSocCore,MatchedSocTitle
5988,state fair coordinator,Peter Latouf,False,,
5989,park ranger,Evelyn Chester,False,,
5982,homemaker and volunteer,Sue Romberg,False,,
5983,lawyer,Alex Hooper,23-MiscLaywer,MiscLawer,MiscLawyer
5980,law student,Anthony Resnick,MiscStudent,MiscStudent,Student
5981,software project manager,Stefanie Tomko,False,,
5986,graduate student,Daniel Wilkinson,GradStu,Graduate student,Graduate student
5987,foreign service officer,Liz Murphy,False,,
5984,tea salesman,Wright Polak,False,,
5985,United Methodist pastor,Melanie Baker-Streevy,False,,
6796,attorney,Elizabeth Richards,23-MiscLaywer,MiscLawer,MiscLawyer
6797,telecommunications consultant,Ken Starnes,False,,
6794,fashion designer and TV personality,Isaac Mizrahi,False,,
6795,actress,Jane Curtin,27-2099CU,Actor,Actor
6792,actor,Neil Patrick Harris,27-2099CU,Actor,Actor
6793,actress,CCH Pounder,27-2099CU,Actor,Actor
6790,author and actor,Hill Harper,27-2099CU,Actor,Actor
6791,future Women's Basketball Hall of Famer and ESPN analyst,Rebecca Lobo,False,,
6798,electrical engineer,Rick Reed,17-MiscEngineer,MiscEngineer,Engineer
6799,creative writing and women's studies student,Amy Wilson,MiscStudent,MiscStudent,Student
270,student,Joanne Chan,MiscStudent,MiscStudent,Student
271,student,Robert Fielding,MiscStudent,MiscStudent,Student
272,office automation specialist,Robert Slaven,False,,
273,retired attorney,Richard Kaplan,23-MiscLaywer,MiscLawer,MiscLawyer
274,retired military Air Force officer,John Kelly,False,,
275,copywriter,Pat Gmeiner,27-Writer,MiscWriter,Writer
276,freelance photographer,David Burnett,27-4021CU,Photographers,Freelance Photographer
277,actuary,Bob Blake,False,,
278,college student,Brad Rutter,MiscStudent,MiscStudent,Student
279,customer service representative,Regina Sutton,False,,
2143,computer consultant and trainer,Linda Lin,False,,
2142,lexicographer,James Kossuth,False,,
3519,actor,Derek Doran-Wood,27-2099CU,Actor,Actor
3518,music teacher and mom,Peggy Pancella,25-MiscTeacher,Teacher,Teacher
3513,stay-at-home mom,Umiko Post,Unemployed,Unemployed,stay-at-home mom
3512,graduate student,Aaron Yeater,GradStu,Graduate student,Graduate student
3511,musician and graduate student,Shasa Dobrow,GradStu,Graduate student,Graduate student
3510,law student,Andy Seff,MiscStudent,MiscStudent,Student
3517,finish carpenter,Erik Rockom,47-2031,Carpenters,Finish Carpenter
3516,technical representative,Judy Taisch,False,,
3515,benefits consultant,Lori Wright,False,,
3514,technical writer,Lynda Del Genis,27-Writer,MiscWriter,Writer
2688,financial secretary and bartender,Connie Toohey,False,,
2689,purchasing manager,Jim Spilman,False,,
2684,teen novelist,Gillian Chan,False,,
2685,social worker,Susan Turi,False,,
2686,junior high school teacher,Monica Sousa,25-MiscTeacher,Teacher,Teacher
2687,graduate student,Michael Green,GradStu,Graduate student,Graduate student
2680,sales executive,Jack Campion,False,,
2681,assistant professor,Chris Mazurek,25-MiscTeacher,Teacher,Teacher
2682,substitute teacher,Jason Stuart,25-MiscTeacher,Teacher,Teacher
2683,youth minister,Joan Nelson,False,,
99,sophomore at St. John’s University,Vicky Manos,TournSophomore,TournStudent,Sophomore
98,junior at Carnegie Mellon University,Kermin Fleming,TournJunior,TournStudent,Junior
91,graduate student,Ryan Cook,GradStu,Graduate student,Graduate student
90,college student,Leo Wolpert,MiscStudent,MiscStudent,Student
93,animator,Robert Kirkpatrick,27-1014,Multimedia Artists and Animators,Animator
92,newspaper editor,Jennifer Peebles,False,,
95,graduate student,Jeff Hoppes,GradStu,Graduate student,Graduate student
94,graduate student,Dave Oosterhuis,GradStu,Graduate student,Graduate student
97,freshman at Davidson College,Amory Jendrek,TournFreshman,TournStudent,Freshman
96,sophomore at the University of Maryland,Casey Retterer,TournSophomore,TournStudent,Sophomore
1177,psychologist,Joel Silbert,False,,
1176,writer,Stuart Nadler,27-Writer,MiscWriter,Writer
1175,office assistant,Paul Tavianini,43-9061,"Office Clerks, General",Office Assistant
1174,elementary school principal,Barbara Walker,11-9032,"Education Administrators, Elementary and Secondary School",Elementary School Principal
1173,attorney,Glenn Jessee,23-MiscLaywer,MiscLawer,MiscLawyer
1172,training specialist,Susan Goldsamt,13-1151,Training and Development Specialists,Training Specialist
1171,"from Irvine, California...",Aman Birk,SpecialGuest,Special Guest,Special Guest
1170,"from Roselle, Illinois...",Veronica Fazio,SpecialGuest,Special Guest,Special Guest
1179,private tutor,Kim Strassburger,False,,
1178,health care consultant,Luis Gutierrez,False,,
7188,language arts middle school teacher,Marty Christy,25-MiscTeacher,Teacher,Teacher
7189,stay at home mother,Mai Do-Burrous,False,,
877,structural engineer,Kate Morrical,17-MiscEngineer,MiscEngineer,Engineer
7180,pizza maker,Johnny Marigliano,False,,
7181,college chemistry instructor,Jean Dupon,25-Prof,MiscProfessor,Professor
7182,poker impresario,Ron Roberts,False,,
7183,night court clerk,Molly Rosenbusch,False,,
7184,medical student,Mike Huijon,MiscStudent,MiscStudent,Student
7185,copy editor,Fred Cofone,27-3041,Editors,Copy Editor
7186,proposal writer,Kristi Springer,27-Writer,MiscWriter,Writer
7187,high school social studies teacher,Roger Mueller-Kim,25-MiscTeacher,Teacher,Teacher
623,assistant editor,Fred Ramen,False,,
875,attorney,Jim Henderson,23-MiscLaywer,MiscLawer,MiscLawyer
622,TV quiz show host,Brad Rutter,False,,
872,attorney,Jamie Ball,23-MiscLaywer,MiscLawer,MiscLawyer
621,Teen Tournament winner,Matt Zielenski,False,,
873,retired police sergeant,Jim O'Malley,False,,
620,part-time teacher,Jim Vercolen,25-MiscTeacher,Teacher,Teacher
8549,script reader,Tory Metzger,False,,
8548,public librarian,Stacie Larson,False,,
8019,camp counselor and law student,John Matthews,MiscStudent,MiscStudent,Student
8018,administrative assistant,Matt Bibb,False,,
8017,bookstore manager,Jennifer Hughs,False,,
627,industrial training director,Bob Devlin,False,,
8015,assistant principal,Craig Chern,False,,
8014,opera singer and voice teacher,Martha Warren,25-MiscTeacher,Teacher,Teacher
8013,graduate student of library science,Amanda Burton,GradStu,Graduate student,Graduate student
8012,history professor,Stephanie Jass,25-MiscTeacher,Teacher,Teacher
8011,attorney,Clint Stiffler,23-MiscLaywer,MiscLawer,MiscLawyer
626,advertising copywriter,Claudia Wolfe,27-Writer,MiscWriter,Writer
7456,lawyer,Andrew Bach,23-MiscLaywer,MiscLawer,MiscLawyer
4592,film student,Chad Belyeu,MiscStudent,MiscStudent,Student
7454,university development writer,Maggie Diamond,27-Writer,MiscWriter,Writer
7455,educator,Edgar Mihelic,False,,
7452,graduate student of meteorology,Tim Wagner,GradStu,Graduate student,Graduate student
625,law firm purchasing agent,René Garcia,False,,
7450,attorney,Susan Gliner,23-MiscLaywer,MiscLawer,MiscLawyer
2036,consultant,Amy Rosier,False,,
624,consultant,Brian Weikle,False,,
4590,solar energy lobbyist and grad student,Noah Kaye,MiscStudent,MiscStudent,Student
7458,graduate student in mathematics education,Ryan Fox,GradStu,Graduate student,Graduate student
7459,geographic information systems analyst,Amy George,False,,
4591,homemaker and former attorney,Susan Forman,23-MiscLaywer,MiscLawer,MiscLawyer
2745,law librarian,Bruce Naegeli,25-4021,Librarians,Law Librarian
4849,pilot,Eddie Gillan,False,,
4594,homemaker and freelance editor,Christa Franklin Ishino,False,,
4595,law student,Emily Ullman,MiscStudent,MiscStudent,Student
2749,part-time newsstand clerk,Lionel Goldbart,False,,
4845,assistant district attorney,Kitty Estopinal,23-MiscLaywer,MiscLawer,MiscLawyer
4598,schoolteacher,Buffy Thoms,25-MiscTeacher,Teacher,Teacher
8291,meterologist and graduate student,Ryan Truchelut,GradStu,Graduate student,Graduate student
4599,financial manager,Michael Guard,False,,
4734,university administrator and event planner,Jake Marini,False,,
8290,managing editor,Anne Ellis,False,,
4735,U.S. Air Force pilot,Tim Bobinski,False,,
8293,office supply sales assistant,Rebecca Rider,False,,
8292,court officer lieutenant,Tom Carroll,False,,
2039,attorney,Ben Martin,23-MiscLaywer,MiscLawer,MiscLawyer
8295,graduate student,Cindy Cullen,GradStu,Graduate student,Graduate student
2038,immigration counselor,Tanya Knight,False,,
4738,freelance editor and graphic designer,Mandy Loy,False,,
8294,Congressional attorney,Brian Daner,23-MiscLaywer,MiscLawer,MiscLawyer
4739,Ph.D. student in French studies,Chris Flood,MiscStudent,MiscStudent,Student
8297,independent filmmaker,Michael Carvaines,False,,
1987,interactive project manager,Tricia Barreiro,False,,
8296,advertising executive,Jim Weinstein,11-2011,Advertising and Promotions Managers,Advertising Executive
393,executive secretary,Ann Taliaferro Curtaz,False,,
392,research attorney,Rick Blumenfeld,23-MiscLaywer,MiscLawer,MiscLawyer
391,school librarian,Ron Jin,25-4021,Librarians,School Librarian
390,attorney,Michael Dupée,23-MiscLaywer,MiscLawer,MiscLawyer
397,civil servant,Barbara-Anne Eddy,False,,
396,plumbing contractor,Lindsay Peet,27-2099CU,Actor,Actor
395,customer service representative,Christian De Jong,False,,
394,college instructor,Michael Rooney,25-Prof,MiscProfessor,Professor
399,retired Air Force officer,John Kelly,False,,
398,writer,Ryan Holznagel,27-Writer,MiscWriter,Writer
2309,professor,Jeff Kohlberg,25-MiscTeacher,Teacher,Teacher
2308,editor,Julie Dock,False,,
4729,software developer,Robin Woods,15-1131CU,Computer Programmers,Software Developer
4728,freelance magazine writer,Gretchen Wahl,27-Writer,MiscWriter,Writer
2301,software quality analyst,Bob Bearse,False,,
2300,composer and graduate student,Jonathan Santore,GradStu,Graduate student,Graduate student
2303,graphic designer,Peter Gay,27-1024,Graphic Designers,Graphic Designer
2302,political science student,Matt Giers,MiscStudent,MiscStudent,Student
2305,computer consultant,Mark Wasley,False,,
2304,director of banquets,Steven McKenna,False,,
2307,programmer analyst,Fred Andrus,15-1121,Computer Systems Analysts,Programmer Analyst
2306,public relations consultant,Maggie Walker,False,,
5847,homemaker,Jennifer Pasche,Unemployed,Unemployed,Homemaker
5846,student,Ayesha Black,MiscStudent,MiscStudent,Student
5845,production assistant,Andrew Woolsey,False,,
5844,journalist,James Pethokoukis,False,,
5843,software engineer,Amanda Waterman,17-MiscEngineer,MiscEngineer,Engineer
5842,attorney,Todd Hellman,23-MiscLaywer,MiscLawer,MiscLawyer
5841,architect,Richard Wiggs,False,,
5840,medical editor,Sarah Smee,False,,
5849,associate professor,Laura Dickinson,25-MiscTeacher,Teacher,Teacher
5848,account manager,Thom Morrissey,False,,
3748,government representative,Anthony DiMarco,False,,
3749,systems developer,Nicole Stouder,False,,
3746,lawyer,Lenore Garon,23-MiscLaywer,MiscLawer,MiscLawyer
3747,communications director,Beth White,False,,
3744,retail manager,Sharon O'Quinn,False,,
3745,marriage educator,Jamil Muhammad,False,,
3742,business manager,Bill Wilson,False,,
3743,legal technology manager,Carol Gerber,False,,
3740,librarian,Rebecca Fisher,25-4021CU,MiscLibrarian,Librarian
3741,high school teacher,Ken Boulton,25-MiscTeacher,Teacher,Teacher
4620,software engineer,Eugene Hung,17-MiscEngineer,MiscEngineer,Engineer
4621,historic preservationist,Andrew Sprouse,False,,
4622,law student,Arianna Kelly,MiscStudent,MiscStudent,Student
4623,culinary student,Brandon Jones,MiscStudent,MiscStudent,Student
4624,science teacher,Stephen Fineman,25-MiscTeacher,Teacher,Teacher
4625,sales associate,Chris Dixon,False,,
4626,public affairs specialist,Jennah Durant,False,,
4627,Sunday school director,Lisa Fritsche,False,,
4628,student,Dave Hampton,MiscStudent,MiscStudent,Student
4629,upper-school history teacher,Laura Bowen,25-MiscTeacher,Teacher,Teacher
179,bartender,Paul Boyer,35-3011,Bartenders,Bartender
178,index editor,Pat Healy,27-3041,Editors,Index Editor
177,system manager,Stephen McNamara,False,,
176,pollution control board member,Kathleen Hennessey,False,,
175,recent law school graduate,Catherine Ewen,False,,
174,visual merchandiser,Bill Unterborn,27-1026,Merchandise Displayers and Window Trimmers,Visual Merchandiser
173,data coordinator,Eric Swanson,False,,
172,sixth grade teacher,Cathy Shambaugh,25-MiscTeacher,Teacher,Teacher
171,lawyer,"Zeke Sevilla, Jr.",23-MiscLaywer,MiscLawer,MiscLawyer
170,attorney,Keith Walker,23-MiscLaywer,MiscLawer,MiscLawyer
7218,sophomore,Lindsey Thiesfeld,TournSophomore,TournStudent,Sophomore
7219,junior,Idrees Kahloon,TournJunior,TournStudent,Junior
7210,junior,Kate Wadman,TournJunior,TournStudent,Junior
7211,senior,Christian Ie,TournSenior,TournStudent,Senior
7212,sophomore,Kailyn LaPorte,TournSophomore,TournStudent,Sophomore
7213,junior,Steven Ho,TournJunior,TournStudent,Junior
7214,sophomore,Raphie Cantor,TournSophomore,TournStudent,Sophomore
7215,junior,Andrew Van Duyn,TournJunior,TournStudent,Junior
7216,junior,Raya Elias-Pushett,TournJunior,TournStudent,Junior
7217,junior,Nikhil Desai,TournJunior,TournStudent,Junior
6217,actor,Ashton Kutcher,27-2099CU,Actor,Actor
6216,actress,Julie Bowen,27-2099CU,Actor,Actor
6215,comedian and actor,Hal Sparks,27-2099CU,Actor,Actor
6214,host and actress,Paige Davis,27-2099CU,Actor,Actor
6213,musician,Henok Kebede,27-2042,Musicians and Singers,Musician
6212,editorial assistant,Clare O'Keeffe,43-9081,Proofreaders and Copy Markers,Editorial Assistant
6211,gift card production designer,Alyssa McRae,False,,
6210,actor,John Hashop,27-2099CU,Actor,Actor
6219,"actor, comedian and singer",Wayne Brady,27-2099CU,Actor,Actor
6218,actress,Vivica A. Fox,27-2099CU,Actor,Actor
6819,operations engineer,Buddy Wright,17-MiscEngineer,MiscEngineer,Engineer
6818,art history graduate student,Alexandra Helprin,GradStu,Graduate student,Graduate student
6811,enologist,Randall Johnson,19-1012,Food Scientists and Technologists,Enologist
6810,software consultant,Kevin Porter,False,,
6813,office manager,Brett Garner,False,,
6812,content coordinator,Gabe Hernandez,False,,
6815,freelance story analyst,Francis Hambidge,False,,
6814,pre-med student,Megan Kardine,MiscStudent,MiscStudent,Student
6817,stamp dealer,Marvin Shinkman,False,,
6816,student,Robert Wargo,MiscStudent,MiscStudent,Student
1115,medical communications consultant,Thaddeus Grimes-Gruczka,False,,
8913,academic director for a test preparation company,Bob Verini,False,,
8848,merchandising manager,Lee May,False,,
8849,attorney,Ilissa Gold,23-MiscLaywer,MiscLawer,MiscLawyer
8840,academic tutor and performer,Rachel Samberg,False,,
8841,project coordinator,Sarah Olson,False,,
8842,documentary-film editor,Mary Manhardt,False,,
8843,teacher and author,Eric Brach,25-MiscTeacher,Teacher,Teacher
8844,antiquarian bookseller,Andrew Nelson,False,,
8845,workforce development manager,Carolyn Gawlik,False,,
8846,vice president of production,Julia Dye,False,,
8847,postdoctoral fellow and university lecturer,Dinu Nesan,False,,
8915,attorney,Tom Cubbage,23-MiscLaywer,MiscLawer,MiscLawyer
7669,university librarian,Emily Kelly,25-4021,Librarians,University Librarian
7668,business news writer,Bruce Vale,27-Writer,MiscWriter,Writer
7661,poker dealer,Kirby Burnett,39-3011,Gaming Dealers,Poker Dealer
7660,writer and trivia hostess,Molly Newman,27-Writer,MiscWriter,Writer
7663,attorney,Sean O'Connor,23-MiscLaywer,MiscLawer,MiscLawyer
7662,graduate student in museum studies,Elizabeth Edwards,GradStu,Graduate student,Graduate student
7665,financial analyst,Taylor Cope,False,,
7664,social enterprise lawyer,Christen Lee,23-MiscLaywer,MiscLawer,MiscLawyer
7667,former video store owner,Rhonda Hammons,False,,
7666,soldier and a physician,Brendan Graham,False,,
1768,legal assistant,Maura O'Keefe,23-2011,Paralegals and Legal Assistants,Legal Assistant
1769,electrical engineer,Nemanja Dundjerovic,17-MiscEngineer,MiscEngineer,Engineer
1762,lawyer,Sharon Doodian,23-MiscLaywer,MiscLawer,MiscLawyer
1763,mathematics teacher,Allen Upchurch,25-MiscTeacher,Teacher,Teacher
1760,graduate teaching assistant,Piper Huguley,False,,
1761,medical student,Sinan Turnacioglu,MiscStudent,MiscStudent,Student
1766,college professor,Patty Leginus,25-MiscTeacher,Teacher,Teacher
1767,security officer,Phillip Steele,33-9032,Security Guards,Security Officer
1764,executive assistant,Jessica Ginsburg,43-6011,Executive Secretaries and Executive Administrative Assistants,Executive Assistant
1765,attorney,Mark Sheehan,23-MiscLaywer,MiscLawer,MiscLawyer
1546,teacher,Tawney Pearson,25-MiscTeacher,Teacher,Teacher
1547,accountant,Brick Barrientos,13-2011,Accountants and Auditors,Accountant
1544,video buyer,David Achar,False,,
1545,housewife,Susan Lee,Unemployed,Unemployed,Housewife
1542,attorney,Joanna Stromberg,23-MiscLaywer,MiscLawer,MiscLawyer
1543,travel marketer,Dave Halliday,False,,
1540,law student,Gerard Magliocca,MiscStudent,MiscStudent,Student
1541,systems analyst,Linda Desmond,False,,
698,grocery store cashier,Sara Maikowski,False,,
699,industrial sculptor,Leland Kennedy,False,,
1548,attorney,Ken Rosenau,23-MiscLaywer,MiscLawer,MiscLawyer
1549,consultant,Jared Poppel,False,,
8710,writer,Fidelito Cortes,27-Writer,MiscWriter,Writer
8711,accountant,Elisabeth Houlik,13-2011,Accountants and Auditors,Accountant
8712,attorney,Rich Hansen,23-MiscLaywer,MiscLawer,MiscLawyer
8713,graduate student in media studies,A. C. Hawley,GradStu,Graduate student,Graduate student
8714,college librarian,Cori Wilhelm,25-4021,Librarians,College Librarian
8715,architect,Damian Henri,False,,
8716,web producer,Jason Idalski,False,,
8717,preschool teacher,Erin Hoesly,25-MiscTeacher,Teacher,Teacher
8718,anthropologist,Mary Murrell,19-3091,Anthropologists and Archeologists,Anthropologist
8719,restaurant manager,Kathy Johnson,False,,
1982,software engineer,Michael Cryer,17-MiscEngineer,MiscEngineer,Engineer
5618,retirement representative,Kari Caven,False,,
5619,appraiser,Charlotte Renshaw,False,,
5612,lab instructor,Erin Haramoto,25-Prof,MiscProfessor,Professor
5613,recent grad,Durant Gipson,False,,
5610,management analyst,Ty Walker,13-1111,Management Analysts,Management Analyst
5611,U.S. Navy flight officer,Carl Brady,False,,
5616,writer and actor,Jeff Fowler,27-Writer,MiscWriter,Writer
5617,Boys & Girls Club director,Joe Ingoglia,False,,
5614,graduate student,Rich Reddick,GradStu,Graduate student,Graduate student
5615,lawyer,Susan Jensen,23-MiscLaywer,MiscLawer,MiscLawyer
7116,search engine optimization writer,Teresa Lane,27-Writer,MiscWriter,Writer
4668,freshman,Melissa Luttmann,TournFreshman,TournStudent,Freshman
7118,eco-tour guide,Bob Fulmer,False,,
6778,student and volunteer,Conor Collins,MiscStudent,MiscStudent,Student
6779,administrative assistant,Karla Ruksys,False,,
6774,high school guidance counselor,Nancy West,False,,
6775,mechanical engineer,Brandon Hathaway,17-MiscEngineer,MiscEngineer,Engineer
6776,elementary school science teacher,Emily Bryk,25-MiscTeacher,Teacher,Teacher
6777,guybrarian,David Hoskins,False,,
6770,graduate student and swim coach,Jessica Trudeau,GradStu,Graduate student,Graduate student
6771,real estate appraiser,Ken Burke,13-2021,Appraisers and Assessors of Real Estate,Real Estate Appraiser
6772,refinery planning manager,Gary Gambino,False,,
6773,mom,Laura Hughes,False,,
4664,stay-at-home mom,Aileen Hawkins,Unemployed,Unemployed,stay-at-home mom
3580,attorney,Michael Bandiera,23-MiscLaywer,MiscLawer,MiscLawyer
258,senior,Chloé White,TournSenior,TournStudent,Senior
259,senior,Peter Severson,TournSenior,TournStudent,Senior
252,materials scientist,Leszek Pawlowicz,19-2032,Materials Scientists,Materials Scientist
253,writer,Jerome Vered,27-Writer,MiscWriter,Writer
250,sophomore,Caitlin Cook,TournSophomore,TournStudent,Sophomore
251,graduate student,Bruce Simmons,GradStu,Graduate student,Graduate student
256,lawyer,Rich Lerner,23-MiscLaywer,MiscLawer,MiscLawyer
257,junior,Orlando Zambrano,TournJunior,TournStudent,Junior
254,computer operations analyst,Bruce Cox,False,,
255,student and winner of last year's Teen Tournament,Eric Newhouse,MiscStudent,MiscStudent,Student
4665,junior,Nick Philip,TournJunior,TournStudent,Junior
3689,junior,Alice Luo,TournJunior,TournStudent,Junior
3688,junior,Dean Malec,TournJunior,TournStudent,Junior
3683,"from Columbus, Ohio...",Sue Wright,SpecialGuest,Special Guest,Special Guest
3682,from Alabama...,George Keller,SpecialGuest,Special Guest,Special Guest
3681,attorney,Peter Dunne,23-MiscLaywer,MiscLawer,MiscLawyer
3680,construction estimator,Tom Sims,13-1051,Cost Estimators,Construction Estimator
3687,junior,Haritha Sudanagunta,TournJunior,TournStudent,Junior
3686,international trade analyst,Dana Mermelstein,False,,
3685,freelance writer,Barbara James,27-Writer,MiscWriter,Writer
3684,project manager,Andrew Garen,False,,
2518,mother of twins,Lindley Henson,False,,
2519,production assistant,Jay Marx,False,,
2514,physics research intern,Robert Gomma,False,,
2515,writer,Lou Bayard,27-Writer,MiscWriter,Writer
2516,English teacher,Jennifer Czechowski,25-MiscTeacher,Teacher,Teacher
2517,advertising manager,Peter Scott,11-2011,Advertising and Promotions Managers,Advertising Manager
2510,program director,Timothy Benston,False,,
2511,structural engineer,Matt Thomas,17-MiscEngineer,MiscEngineer,Engineer
2512,publishing data manager,Meighan Larbi,False,,
2513,librarian,Mary Plews,25-4021CU,MiscLibrarian,Librarian
3531,physical therapist,Rod Bain,29-1123,Physical Therapists,Physical Therapist
3530,mortgage loan analyst,Jason Sass,False,,
3533,teacher assistant,Heidi Wakeman,25-MiscTeacher,Teacher,Teacher
3532,software tester,Nathan Chan,False,,
3535,writer,Vicki Aken,27-Writer,MiscWriter,Writer
3534,German teacher,Lisa Kerwin,25-MiscTeacher,Teacher,Teacher
3537,practice support coordinator,Jonathan Cole,False,,
3536,freelance tutor,Ellen Green,False,,
5054,author and pirate,John Baur,False,,
3538,production coordinator,Christina Kim,False,,
5056,junior at Barton College,Grace Lansangan,TournJunior,TournStudent,Junior
5057,sophomore at MIT,Alex Weathers,TournSophomore,TournStudent,Sophomore
5050,researcher,Dorothy Farrell,False,,
5051,real estate developer,Tom Koch,False,,
5052,graduate student,Darrin Gershman,GradStu,Graduate student,Graduate student
5053,business information analyst,Kathleen Ryan,False,,
1159,"from West Chester, Pennsylvania...",Charlotte Darby,SpecialGuest,Special Guest,Special Guest
1158,"from Williamsville, New York...",Jon Er,SpecialGuest,Special Guest,Special Guest
1155,attorney,Betty Fernandez,23-MiscLaywer,MiscLawer,MiscLawyer
1154,instructional designer,Robin Carroll,False,,
1157,"from Escondido, California...",Matt Tick,SpecialGuest,Special Guest,Special Guest
1156,training specialist,Al Brokos,13-1151,Training and Development Specialists,Training Specialist
1151,"from Montgomery, Texas...",Madison Ball,SpecialGuest,Special Guest,Special Guest
1150,"from Derwood, Maryland...",Brady Newell,SpecialGuest,Special Guest,Special Guest
1153,actor and copy editor,India Cooper,27-2099CU,Actor,Actor
1152,history professor at Prairie View A&M University,Babu Srinivasan,25-MiscTeacher,Teacher,Teacher
8035,attorney,Deepa Zavatsky,23-MiscLaywer,MiscLawer,MiscLawyer
8034,e-commerce consultant,Susan Petracco,False,,
8037,bakery owner and caterer,Sarah Hayden Williams,False,,
8036,research chemist,Keith Whitener,False,,
8031,volunteer storyteller,Betsy Chisolm,False,,
8030,teacher's aide and tutor,Abby O'Reilly,25-MiscTeacher,Teacher,Teacher
8033,chemical engineer,Martin Powell,17-MiscEngineer,MiscEngineer,Engineer
8032,manufacturing engineer,Tim Callo,17-MiscEngineer,MiscEngineer,Engineer
8039,grocery merchandiser,Meredith Bateman,False,,
8038,medical magazine editor,Erik Greb,False,,
8529,college administrator,Justin Culkowski,False,,
8528,sales representative,Sheila Halko,False,,
8523,attorney,Ray Agran,23-MiscLaywer,MiscLawer,MiscLawyer
8522,I.T. consultant,Ben Ingram,False,,
8521,administrative assistant,Jacob Laux,False,,
8520,legislative assistant,Jonathan Fellows,False,,
8527,legislative aide,Dan Weber,False,,
8526,homemaker,Sandra Ferkol,Unemployed,Unemployed,Homemaker
8525,political analyst,Rick Grimes,False,,
8524,financial analyst,Leif Torkelsen,False,,
8536,orthopedic nurse,Alice Kelly,False,,
4299,account planning manager,Kelly Sherer,False,,
4298,junior at Ithaca College,Peter Breeze,TournJunior,TournStudent,Junior
4295,senior at Brandeis University,Julia Becker,TournSenior,TournStudent,Senior
4294,freshman at Cooper Union,Milo Dochow,TournFreshman,TournStudent,Freshman
4297,junior at UCLA,Anita Brkic,TournJunior,TournStudent,Junior
4296,sophomore at Albion College,Kurt Medland,TournSophomore,TournStudent,Sophomore
4291,senior at Florida A&M,Natalie Tindall,TournSenior,TournStudent,Senior
4290,sophomore at Eastern Michigan,Michael LaMasse,TournSophomore,TournStudent,Sophomore
4293,sophomore at the University of Illinois,Gina Bronsberg,TournSophomore,TournStudent,Sophomore
4292,senior at Georgetown University,Adam Center,TournSenior,TournStudent,Senior
4749,attorney,Glen Segal,23-MiscLaywer,MiscLawer,MiscLawyer
4748,college student,Kristina Caffrey,MiscStudent,MiscStudent,Student
1324,aerospace systems engineer,Leo Jones,17-MiscEngineer,MiscEngineer,Engineer
4743,actor and teacher,Will McLaughlin,25-MiscTeacher,Teacher,Teacher
4742,salesperson,Hillary Wootton,False,,
4741,insurance specialist,Jason Kaczor,False,,
4740,physician,Phil Hornbostel,29-Doctor,MiscDoctor,Physician
4747,homeschool mom,Renée Mathis,False,,
4746,real estate broker,Grant Garrigan,41-9021,Real Estate Brokers,Real Estate Broker
4745,substitute teacher and farmer,Ellen Eden,25-MiscTeacher,Teacher,Teacher
4744,law student,Trevor Burrus,MiscStudent,MiscStudent,Student
5869,senior,Jonathan Gillerman,TournSenior,TournStudent,Senior
5868,senior,Ben Swartz,TournSenior,TournStudent,Senior
5865,senior,Tara Karr,TournSenior,TournStudent,Senior
5864,freshman,Joel Knight,TournFreshman,TournStudent,Freshman
5867,junior,Shuyu Wang,TournJunior,TournStudent,Junior
5866,junior,Russell Berris,TournJunior,TournStudent,Junior
5861,junior,John Zhang,TournJunior,TournStudent,Junior
5860,senior,Tyler Allard,TournSenior,TournStudent,Senior
5863,senior,Susan Bellenot,TournSenior,TournStudent,Senior
5862,junior,Brittany McCants,TournJunior,TournStudent,Junior
9006,research chemist,Keith Whitener,False,,
8537,graphic designer and computer salesperson,Carlos Hernandez Fisher,False,,
2183,national park ranger,Bill O'Donnell,False,,
2182,mortgage banker,Brian Scheetz,False,,
2181,business analyst,Mittie Boyer,13-1111,Management Analysts,Business Analyst
2180,stay-at-home dad,Luke Fontano,False,,
2187,veterinarian,Sidney Tison,False,,
2186,managing editor,Lisa McAdam,False,,
2185,teacher,Matt Sullivan,25-MiscTeacher,Teacher,Teacher
2184,user service consultant,Jaclyn Whitehorn,False,,
4606,freshman at the University of Delaware,Erin Milligan,TournFreshman,TournStudent,Freshman
4607,junior at the University of Illinois,Carl Gilbertsen,TournJunior,TournStudent,Junior
2189,homemaker,Patti Compton,Unemployed,Unemployed,Homemaker
2188,editor,Cait Murphy,False,,
4602,senior at the University of Texas,Suzanne Rivoire,TournSenior,TournStudent,Senior
4603,freshman at Dartmouth College,Jordan Kovnot,TournFreshman,TournStudent,Freshman
4600,sophomore at Luther College,Lisa Thimjon,TournSophomore,TournStudent,Sophomore
4601,senior at Wisconsin-Madison,Dave Sabath,TournSenior,TournStudent,Senior
6907,TV director and producer,Dave Streit,False,,
6906,freelance copy editor,Irene Dennis,False,,
6905,eleven-year-old,John Farley,SpecialGuest,Special Guest,Special Guest
6904,ten-year-old,Surabhi Iyer,SpecialGuest,Special Guest,Special Guest
6903,eleven-year-old,Kyle Ziemnick,SpecialGuest,Special Guest,Special Guest
6902,planning and evaluation manager,Aaron Wicks,False,,
151,student,David Camp,MiscStudent,MiscStudent,Student
150,professor,Dale Masel,25-MiscTeacher,Teacher,Teacher
153,lawyer,Andrew Locke,23-MiscLaywer,MiscLawer,MiscLawyer
